seconds,underlying,volume
4657,194.9102,1
4658,194.9219,1
4659,194.9219,1
4660,194.9219,1
4661,194.9199,1
4662,194.9199,1
4663,194.9199,1
4664,194.92,1
4665,194.91,1
4666,194.91,1
4667,194.9199,2
4668,194.9101,1
4669,194.9101,1
4670,194.9101,1
4671,194.9101,1
4672,194.9101,1
4673,194.9101,1
4674,194.9101,1
4675,194.9175,1
4676,194.92,1
4677,194.92,1
4678,194.92,1
4679,194.9191,2
4680,194.92,9
4681,194.91,1
4682,194.91,1
4683,194.91,1
4684,194.895,1
4685,194.8999,4
4686,194.895,1
4687,194.891,2
4688,194.885,1
4689,194.885,1
4690,194.9055,1
4691,194.9055,1
4692,194.9055,1
4693,194.8896,1
4694,194.8899,2
4695,194.8899,2
4696,194.885,1
4697,194.885,1
4698,194.885,1
4699,194.8935,2
4700,194.89,1
4701,194.9,1
4702,194.8999,1
4703,194.88,1
4704,194.8701,1
4705,194.87,1
4706,194.865,1
4707,194.865,1
4708,194.87,2
4709,194.87,2
4710,194.865,2
4711,194.87,1
4712,194.87,1
4713,194.855,1
4714,194.855,2
4715,194.8599,3
4716,194.865,1
4717,194.865,1
4718,194.86,1
4719,194.86,1
4720,194.86,1
4721,194.86,1
4722,194.855,10
4723,194.85,2
4724,194.8585,1
4725,194.845,2
4726,194.845,2
4727,194.8468,1
4728,194.8444,2
4729,194.84,1
4730,194.855,1
4731,194.8501,2
4732,194.855,1
4733,194.855,1
4734,194.855,1
4735,194.85,1
4736,194.845,1
4737,194.845,1
4738,194.84,1
4739,194.8417,1
4740,194.84,1
4741,194.8457,2
4742,194.84,1
4743,194.83,1
4744,194.83,1
4745,194.8399,2
4746,194.835,1
4747,194.84,2
4748,194.8324,1
4749,194.8322,5
4750,194.84,7
4751,194.8399,1
4752,194.8316,1
4753,194.8316,1
4754,194.8316,1
4755,194.845,1
4756,194.845,1
4757,194.8401,1
4758,194.845,1
4759,194.8499,3
4760,194.845,1
4761,194.845,1
4762,194.845,1
4763,194.845,1
4764,194.85,1
4765,194.85,1
4766,194.8554,1
4767,194.8571,5
4768,194.8571,5
4769,194.8571,5
4770,194.8571,5
4771,194.87,1
4772,194.86,1
4773,194.88,1
4774,194.88,1
4775,194.88,1
4776,194.88,1
4777,194.88,1
4778,194.89,1
4779,194.8822,2
4780,194.89,3
4781,194.8891,2
4782,194.885,1
4783,194.87,1
4784,194.88,1
4785,194.8788,12
4786,194.8788,12
4787,194.8788,12
4788,194.8788,12
4789,194.8753,20
4790,194.8753,20
4791,194.87,1
4792,194.87,1
4793,194.9,1
4794,194.92,1
4795,194.92,1
4796,194.93,3
4797,194.91,1
4798,194.9111,1
4799,194.92,1
4800,194.918,3
4801,194.918,3
4802,194.92,20
4803,194.9,10
4804,194.9,1
4805,194.9,1
4806,194.89,1
4807,194.89,1
4808,194.89,1
4809,194.9,1
4810,194.88,8
4811,194.88,8
4812,194.88,8
4813,194.89,1
4814,194.89,1
4815,194.89,1
4816,194.9,1
4817,194.9,1
4818,194.9,1
4819,194.91,1
4820,194.91,1
4821,194.9074,1
4822,194.9,1
4823,194.9,1
4824,194.9,1
4825,194.9,1
4826,194.895,4
4827,194.895,4
4828,194.8818,1
4829,194.87,1
4830,194.85,10
4831,194.84,1
4832,194.8585,2
4833,194.85,1
4834,194.857,1
4835,194.859,8
4836,194.855,1
4837,194.85,1
4838,194.8401,5
4839,194.835,1
4840,194.84,12
4841,194.84,12
4842,194.83,1
4843,194.821,11
4844,194.825,3
4845,194.82,1
4846,194.8,1
4847,194.8095,3
4848,194.8095,3
4849,194.8095,3
4850,194.81,13
4851,194.8097,10
4852,194.8,2
4853,194.79,1
4854,194.7904,1
4855,194.795,1
4856,194.8,1
4857,194.8,1
4858,194.8,13
4859,194.8,13
4860,194.8099,5
4861,194.8,5
4862,194.82,1
4863,194.811,3
4864,194.8145,1
4865,194.8204,1
4866,194.81,1
4867,194.8,1
4868,194.81,1
4869,194.8,1
4870,194.79,1
4871,194.78,1
4872,194.7858,1
4873,194.7882,1
4874,194.79,1
4875,194.7844,2
4876,194.7844,2
4877,194.78,1
4878,194.78,1
4879,194.78,20
4880,194.775,1
4881,194.78,1
4882,194.8,1
4883,194.81,5
4884,194.799,3
4885,194.799,3
4886,194.799,3
4887,194.799,3
4888,194.78,1
4889,194.765,1
4890,194.765,1
4891,194.765,1
4892,194.765,1
4893,194.765,1
4894,194.765,1
4895,194.78,1
4896,194.765,1
4897,194.75,1
4898,194.7401,1
4899,194.76,3
4900,194.76,3
4901,194.751,1
4902,194.74,1
4903,194.73,2
4904,194.735,1
4905,194.7355,3
4906,194.735,2
4907,194.74,1
4908,194.74,1
4909,194.76,3
4910,194.7573,1
4911,194.75,1
4912,194.76,1
4913,194.76,1
4914,194.7699,5
4915,194.76,1
4916,194.77,1
4917,194.78,5
4918,194.77,1
4919,194.77,1
4920,194.77,1
4921,194.77,1
4922,194.785,1
4923,194.78,1
4924,194.79,13
4925,194.79,2
4926,194.76,3
4927,194.76,3
4928,194.76,3
4929,194.75,1
4930,194.75,1
4931,194.75,1
4932,194.75,1
4933,194.75,1
4934,194.75,1
4935,194.75,1
4936,194.75,1
4937,194.755,12
4938,194.755,1
4939,194.7575,1
4940,194.75,1
4941,194.74,7
4942,194.73,1
4943,194.7399,5
4944,194.72,1
4945,194.7374,5
4946,194.7374,5
4947,194.7374,5
4948,194.73,1
4949,194.73,1
4950,194.73,1
4951,194.73,1
4952,194.705,1
4953,194.701,1
4954,194.71,1
4955,194.71,1
4956,194.71,1
4957,194.7148,1
4958,194.72,1
4959,194.72,1
4960,194.71,1
4961,194.71,1
4962,194.71,1
4963,194.6958,1
4964,194.71,1
4965,194.709,1
4966,194.7,1
4967,194.7,1
4968,194.73,1
4969,194.7421,1
4970,194.73,1
4971,194.73,1
4972,194.7,3
4973,194.7,3
4974,194.71,2
4975,194.7187,1
4976,194.7187,1
4977,194.71,15
4978,194.71,15
4979,194.7199,10
4980,194.7191,2
4981,194.72,1
4982,194.72,1
4983,194.7188,1
4984,194.7254,1
4985,194.7254,1
4986,194.72,1
4987,194.73,1
4988,194.735,2
4989,194.74,2
4990,194.74,1
4991,194.74,1
4992,194.74,1
4993,194.75,1
4994,194.75,5
4995,194.7575,4
4996,194.7575,4
4997,194.75,1
4998,194.755,3
4999,194.77,1
5000,194.77,13
5001,194.77,1
5002,194.77,1
5003,194.7601,8
5004,194.765,1
5005,194.765,1
5006,194.76,1
5007,194.755,1
5008,194.755,1
5009,194.755,1
5010,194.755,1
5011,194.76,1
5012,194.77,1
5013,194.76,1
5014,194.76,1
5015,194.7501,5
5016,194.7501,5
5017,194.7501,5
5018,194.7501,5
5019,194.77,1
5020,194.77,1
5021,194.78,1
5022,194.7799,5
5023,194.78,1
5024,194.7787,1
5025,194.775,3
5026,194.79,1
5027,194.7701,1
5028,194.7701,1
5029,194.78,1
5030,194.79,1
5031,194.7701,1
5032,194.77,1
5033,194.78,5
5034,194.78,5
5035,194.78,5
5036,194.79,1
5037,194.79,4
5038,194.79,1
5039,194.7809,7
5040,194.7809,7
5041,194.78,1
5042,194.79,1
5043,194.79,1
5044,194.79,1
5045,194.7851,1
5046,194.79,1
5047,194.785,2
5048,194.785,1
5049,194.79,1
5050,194.78,1
5051,194.7789,1
5052,194.78,1
5053,194.78,1
5054,194.78,1
5055,194.78,1
5056,194.7899,10
5057,194.7888,1
5058,194.79,1
5059,194.8,1
5060,194.79,2
5061,194.79,1
5062,194.7901,1
5063,194.7915,10
5064,194.795,1
5065,194.795,1
5066,194.8,1
5067,194.8,1
5068,194.81,1
5069,194.8092,1
5070,194.81,1
5071,194.82,1
5072,194.82,1
5073,194.8,1
5074,194.795,1
5075,194.795,1
5076,194.795,1
5077,194.79,1
5078,194.79,3
5079,194.79,3
5080,194.79,3
5081,194.8101,1
5082,194.8199,2
5083,194.82,2
5084,194.82,1
5085,194.82,1
5086,194.82,1
5087,194.82,1
5088,194.815,1
5089,194.815,4
5090,194.815,1
5091,194.815,1
5092,194.815,1
5093,194.815,1
5094,194.81,5
5095,194.8,1
5096,194.81,5
5097,194.8086,2
5098,194.8086,2
5099,194.8,1
5100,194.8,1
5101,194.8,3
5102,194.8,3
5103,194.8099,1
5104,194.8099,1
5105,194.8099,1
5106,194.8099,1
5107,194.8099,1
5108,194.8099,1
5109,194.8053,1
5110,194.8053,1
5111,194.8038,1
5112,194.8,1
5113,194.7986,2
5114,194.795,1
5115,194.795,1
5116,194.795,1
5117,194.795,1
5118,194.795,1
5119,194.795,1
5120,194.78,1
5121,194.78,1
5122,194.7999,5
5123,194.7999,5
5124,194.78,1
5125,194.78,1
5126,194.78,1
5127,194.79,1
5128,194.79,1
5129,194.79,8
5130,194.79,1
5131,194.77,1
5132,194.76,3
5133,194.77,5
5134,194.77,5
5135,194.7799,1
5136,194.7799,1
5137,194.7647,1
5138,194.7744,1
5139,194.7744,1
5140,194.7744,1
5141,194.7799,5
5142,194.7699,1
5143,194.7699,1
5144,194.75,2
5145,194.75,1
5146,194.75,1
5147,194.7384,1
5148,194.7302,9
5149,194.7302,9
5150,194.75,10
5151,194.74,1
5152,194.7587,2
5153,194.7599,4
5154,194.7599,4
5155,194.7667,5
5156,194.7689,2
5157,194.765,10
5158,194.755,3
5159,194.755,1
5160,194.755,3
5161,194.75,1
5162,194.7413,1
5163,194.7413,1
5164,194.745,1
5165,194.745,1
5166,194.745,1
5167,194.745,1
5168,194.745,1
5169,194.745,1
5170,194.7459,10
5171,194.74,1
5172,194.73,1
5173,194.74,9
5174,194.7323,1
5175,194.7323,1
5176,194.7323,1
5177,194.7323,1
5178,194.74,4
5179,194.7334,1
5180,194.74,1
5181,194.74,3
5182,194.7325,1
5183,194.745,1
5184,194.745,1
5185,194.74,2
5186,194.735,1
5187,194.735,1
5188,194.737,10
5189,194.737,10
5190,194.737,10
5191,194.74,1
5192,194.74,1
5193,194.74,1
5194,194.73,20
5195,194.7201,1
5196,194.7201,1
5197,194.73,1
5198,194.74,1
5199,194.76,1
5200,194.76,1
5201,194.76,1
5202,194.755,1
5203,194.75,1
5204,194.76,1
5205,194.7601,1
5206,194.77,1
5207,194.77,1
5208,194.775,1
5209,194.77,3
5210,194.77,3
5211,194.77,2
5212,194.76,1
5213,194.75,10
5214,194.75,10
5215,194.75,10
5216,194.74,1
5217,194.74,1
5218,194.74,1
5219,194.735,1
5220,194.735,1
5221,194.735,1
5222,194.735,1
5223,194.735,1
5224,194.7204,1
5225,194.7204,1
5226,194.7262,1
5227,194.7342,1
5228,194.74,1
5229,194.73,1
5230,194.73,3
5231,194.73,3
5232,194.73,3
5233,194.74,1
5234,194.75,1
5235,194.7599,1
5236,194.7599,1
5237,194.73,1
5238,194.73,1
5239,194.73,1
5240,194.73,1
5241,194.725,1
5242,194.72,1
5243,194.7299,1
5244,194.7299,1
5245,194.7299,1
5246,194.715,1
5247,194.71,1
5248,194.71,1
5249,194.71,1
5250,194.71,1
5251,194.71,5
5252,194.71,5
5253,194.715,2
5254,194.715,1
5255,194.715,1
5256,194.7111,5
5257,194.72,1
5258,194.72,1
5259,194.715,1
5260,194.715,1
5261,194.71,1
5262,194.71,1
5263,194.71,1
5264,194.7063,13
5265,194.695,1
5266,194.69,17
5267,194.69,17
5268,194.705,2
5269,194.705,1
5270,194.705,1
5271,194.7,1
5272,194.705,5
5273,194.7093,1
5274,194.7093,1
5275,194.7093,1
5276,194.7099,3
5277,194.705,10
5278,194.7,1
5279,194.7,1
5280,194.7,1
5281,194.7,1
5282,194.7,1
5283,194.7087,2
5284,194.6901,14
5285,194.675,1
5286,194.6637,5
5287,194.67,9
5288,194.665,2
5289,194.6602,4
5290,194.6584,1
5291,194.64,1
5292,194.6304,5
5293,194.63,1
5294,194.63,1
5295,194.63,1
5296,194.63,1
5297,194.6379,2
5298,194.6301,23
5299,194.64,1
5300,194.64,1
5301,194.65,1
5302,194.63,6
5303,194.64,1
5304,194.64,1
5305,194.63,1
5306,194.63,1
5307,194.625,1
5308,194.62,1
5309,194.62,1
5310,194.625,1
5311,194.625,1
5312,194.63,1
5313,194.64,1
5314,194.635,3
5315,194.6436,1
5316,194.6421,3
5317,194.64,10
5318,194.64,5
5319,194.64,5
5320,194.64,5
5321,194.64,5
5322,194.64,5
5323,194.6487,1
5324,194.66,1
5325,194.66,1
5326,194.66,1
5327,194.665,1
5328,194.67,1
5329,194.67,1
5330,194.68,1
5331,194.68,1
5332,194.675,1
5333,194.68,13
5334,194.675,2
5335,194.675,2
5336,194.675,2
5337,194.675,2
5338,194.681,1
5339,194.681,1
5340,194.685,1
5341,194.686,5
5342,194.6786,1
5343,194.665,1
5344,194.6601,5
5345,194.6601,5
5346,194.67,1
5347,194.67,1
5348,194.669,1
5349,194.669,1
5350,194.66,5
5351,194.66,5
5352,194.665,2
5353,194.665,2
5354,194.665,2
5355,194.66,1
5356,194.655,4
5357,194.655,4
5358,194.66,13
5359,194.68,1
5360,194.68,1
5361,194.68,1
5362,194.685,5
5363,194.67,2
5364,194.675,1
5365,194.675,1
5366,194.67,1
5367,194.65,1
5368,194.65,1
5369,194.6499,2
5370,194.64,13
5371,194.64,13
5372,194.64,13
5373,194.64,13
5374,194.65,1
5375,194.65,1
5376,194.655,10
5377,194.655,5
5378,194.66,1
5379,194.655,1
5380,194.655,1
5381,194.655,2
5382,194.6589,1
5383,194.6589,1
5384,194.66,1
5385,194.65,1
5386,194.64,2
5387,194.64,2
5388,194.6399,3
5389,194.615,4
5390,194.61,1
5391,194.61,1
5392,194.61,1
5393,194.6099,5
5394,194.6001,1
5395,194.603,10
5396,194.6,1
5397,194.6,1
5398,194.6,1
5399,194.61,1
5400,194.61,1
5401,194.6136,1
5402,194.6136,1
5403,194.6136,1
5404,194.6035,10
5405,194.6,2
5406,194.6,2
5407,194.6,2
5408,194.585,3
5409,194.5823,3
5410,194.58,3
5411,194.58,1
5412,194.57,1
5413,194.57,1
5414,194.5796,4
5415,194.58,1
5416,194.58,1
5417,194.575,2
5418,194.575,2
5419,194.562,2
5420,194.565,1
5421,194.568,1
5422,194.5776,1
5423,194.576,1
5424,194.576,1
5425,194.555,1
5426,194.57,1
5427,194.5601,2
5428,194.5601,2
5429,194.56,1
5430,194.56,1
5431,194.5473,1
5432,194.555,1
5433,194.5505,1
5434,194.5505,1
5435,194.57,1
5436,194.55,1
5437,194.55,1
5438,194.5505,1
5439,194.56,1
5440,194.5544,13
5441,194.5544,13
5442,194.555,1
5443,194.55,1
5444,194.55,1
5445,194.55,1
5446,194.55,1
5447,194.55,1
5448,194.5547,1
5449,194.5547,1
5450,194.541,15
5451,194.545,1
5452,194.54,1
5453,194.545,1
5454,194.545,1
5455,194.55,1
5456,194.545,2
5457,194.545,2
5458,194.53,1
5459,194.53,1
5460,194.53,1
5461,194.5289,1
5462,194.53,1
5463,194.5116,3
5464,194.515,13
5465,194.51,4
5466,194.491,5
5467,194.4901,2
5468,194.4852,1
5469,194.48,2
5470,194.4699,10
5471,194.475,1
5472,194.4699,1
5473,194.48,1
5474,194.49,1
5475,194.485,1
5476,194.4999,1
5477,194.4977,7
5478,194.4905,1
5479,194.49,4
5480,194.49,1
5481,194.485,1
5482,194.485,1
5483,194.48,2
5484,194.4791,2
5485,194.4899,3
5486,194.4899,3
5487,194.48,1
5488,194.48,14
5489,194.4799,1
5490,194.479,1
5491,194.4899,1
5492,194.4899,1
5493,194.4882,5
5494,194.48,2
5495,194.48,2
5496,194.47,1
5497,194.48,1
5498,194.485,5
5499,194.475,2
5500,194.475,2
5501,194.475,2
5502,194.48,1
5503,194.47,1
5504,194.46,1
5505,194.46,1
5506,194.47,1
5507,194.4718,3
5508,194.465,1
5509,194.47,16
5510,194.455,2
5511,194.455,2
5512,194.4501,2
5513,194.4505,1
5514,194.4505,1
5515,194.455,1
5516,194.46,2
5517,194.4671,1
5518,194.4699,1
5519,194.4511,4
5520,194.4699,1
5521,194.46,1
5522,194.46,1
5523,194.45,1
5524,194.4508,2
5525,194.455,3
5526,194.455,3
5527,194.475,1
5528,194.46,1
5529,194.47,1
5530,194.47,1
5531,194.485,3
5532,194.485,3
5533,194.485,3
5534,194.47,1
5535,194.47,1
5536,194.47,1
5537,194.47,1
5538,194.49,4
5539,194.475,1
5540,194.4701,2
5541,194.48,1
5542,194.49,1
5543,194.49,1
5544,194.48,4
5545,194.49,1
5546,194.49,1
5547,194.49,1
5548,194.5,1
5549,194.505,1
5550,194.505,1
5551,194.5091,1
5552,194.5,1
5553,194.5089,5
5554,194.5089,5
5555,194.5089,5
5556,194.51,2
5557,194.51,1
5558,194.51,1
5559,194.51,1
5560,194.51,1
5561,194.51,1
5562,194.52,1
5563,194.52,1
5564,194.515,2
5565,194.52,1
5566,194.52,1
5567,194.5101,2
5568,194.52,5
5569,194.52,1
5570,194.49,1
5571,194.49,5
5572,194.48,13
5573,194.4799,1
5574,194.47,1
5575,194.47,1
5576,194.47,1
5577,194.47,1
5578,194.48,1
5579,194.4899,1
5580,194.478,10
5581,194.49,1
5582,194.49,1
5583,194.49,1
5584,194.49,1
5585,194.5,1
5586,194.5,1
5587,194.51,1
5588,194.51,1
5589,194.5199,10
5590,194.5199,10
5591,194.5199,10
5592,194.525,1
5593,194.52,1
5594,194.52,1
5595,194.52,1
5596,194.47,2
5597,194.485,1
5598,194.4956,10
5599,194.49,1
5600,194.49,1
5601,194.49,1
5602,194.49,10
5603,194.49,10
5604,194.4942,1
5605,194.5,1
5606,194.5,1
5607,194.5,1
5608,194.5,1
5609,194.5,10
5610,194.5001,1
5611,194.501,1
5612,194.501,1
5613,194.501,1
5614,194.51,1
5615,194.46,4
5616,194.46,4
5617,194.46,1
5618,194.46,1
5619,194.465,3
5620,194.48,1
5621,194.4887,1
5622,194.5,1
5623,194.4801,1
5624,194.4978,20
5625,194.49,3
5626,194.49,7
5627,194.48,1
5628,194.48,1
5629,194.48,1
5630,194.48,1
5631,194.4713,2
5632,194.4713,2
5633,194.49,1
5634,194.4812,4
5635,194.4801,2
5636,194.485,1
5637,194.5,1
5638,194.485,1
5639,194.485,1
5640,194.49,1
5641,194.49,1
5642,194.49,1
5643,194.5,1
5644,194.5,1
5645,194.505,1
5646,194.505,1
5647,194.5067,1
5648,194.51,1
5649,194.52,5
5650,194.495,2
5651,194.52,1
5652,194.5277,13
5653,194.5,1
5654,194.5,1
5655,194.5,1
5656,194.51,1
5657,194.515,3
5658,194.51,1
5659,194.51,1
5660,194.52,1
5661,194.52,1
5662,194.515,1
5663,194.51,1
5664,194.49,1
5665,194.49,1
5666,194.495,1
5667,194.4985,13
5668,194.4999,1
5669,194.4999,1
5670,194.49,1
5671,194.49,1
5672,194.495,1
5673,194.5,1
5674,194.5,1
5675,194.4967,1
5676,194.49,1
5677,194.49,1
5678,194.485,1
5679,194.5,1
5680,194.5,1
5681,194.495,1
5682,194.4987,1
5683,194.505,1
5684,194.505,1
5685,194.505,1
5686,194.505,6
5687,194.51,1
5688,194.51,3
5689,194.5001,5
5690,194.5001,5
5691,194.5,1
5692,194.5,1
5693,194.51,2
5694,194.52,1
5695,194.52,1
5696,194.515,13
5697,194.5111,1
5698,194.52,5
5699,194.52,5
5700,194.52,5
5701,194.5259,1
5702,194.5284,1
5703,194.5299,5
5704,194.5299,5
5705,194.53,1
5706,194.5564,1
5707,194.55,1
5708,194.55,5
5709,194.55,5
5710,194.54,1
5711,194.5561,2
5712,194.5545,1
5713,194.5575,2
5714,194.5575,2
5715,194.54,1
5716,194.53,1
5717,194.535,1
5718,194.53,1
5719,194.53,1
5720,194.537,1
5721,194.535,1
5722,194.535,1
5723,194.535,1
5724,194.539,10
5725,194.535,1
5726,194.5301,1
5727,194.52,1
5728,194.517,10
5729,194.52,1
5730,194.5231,1
5731,194.5231,1
5732,194.5231,1
5733,194.5231,1
5734,194.5231,1
5735,194.535,30
5736,194.535,1
5737,194.535,1
5738,194.535,1
5739,194.535,1
5740,194.535,1
5741,194.535,1
5742,194.54,1
5743,194.535,5
5744,194.535,5
5745,194.54,1
5746,194.535,1
5747,194.535,1
5748,194.535,1
5749,194.53,1
5750,194.5399,1
5751,194.55,1
5752,194.55,1
5753,194.54,1
5754,194.54,1
5755,194.54,1
5756,194.54,1
5757,194.5453,1
5758,194.56,2
5759,194.56,2
5760,194.56,1
5761,194.565,3
5762,194.565,3
5763,194.565,1
5764,194.56,1
5765,194.555,1
5766,194.555,1
5767,194.5596,1
5768,194.5545,1
5769,194.5545,1
5770,194.55,2
5771,194.555,1
5772,194.56,1
5773,194.56,1
5774,194.56,1
5775,194.565,3
5776,194.5693,5
5777,194.56,1
5778,194.57,1
5779,194.57,1
5780,194.57,1
5781,194.57,1
5782,194.57,1
5783,194.57,1
5784,194.57,1
5785,194.57,1
5786,194.57,1
5787,194.57,1
5788,194.565,3
5789,194.555,1
5790,194.57,1
5791,194.565,1
5792,194.575,2
5793,194.5674,2
5794,194.5674,2
5795,194.5674,2
5796,194.5601,10
5797,194.57,1
5798,194.57,1
5799,194.57,1
5800,194.565,1
5801,194.565,1
5802,194.57,1
5803,194.5787,1
5804,194.5799,1
5805,194.57,1
5806,194.57,1
5807,194.58,2
5808,194.58,1
5809,194.595,1
5810,194.597,1
5811,194.6,1
5812,194.6,2
5813,194.5987,5
5814,194.6,2
5815,194.585,1
5816,194.588,2
5817,194.595,2
5818,194.6,1
5819,194.5956,2
5820,194.59,1
5821,194.5923,1
5822,194.595,1
5823,194.595,3
5824,194.595,3
5825,194.6,2
5826,194.5967,1
5827,194.595,1
5828,194.585,1
5829,194.5701,5
5830,194.5701,5
5831,194.5701,5
5832,194.5701,5
5833,194.5701,5
5834,194.5701,5
5835,194.585,1
5836,194.587,5
5837,194.5818,1
5838,194.595,1
5839,194.59,1
5840,194.6,1
5841,194.5981,7
5842,194.5981,7
5843,194.5981,7
5844,194.6,1
5845,194.62,2
5846,194.6,1
5847,194.61,1
5848,194.61,1
5849,194.62,1
5850,194.6382,1
5851,194.65,1
5852,194.6472,2
5853,194.641,1
5854,194.645,2
5855,194.645,2
5856,194.6401,2
5857,194.65,1
5858,194.65,1
5859,194.6499,2
5860,194.6485,1
5861,194.65,1
5862,194.66,1
5863,194.66,1
5864,194.655,1
5865,194.655,3
5866,194.66,1
5867,194.655,2
5868,194.66,12
5869,194.66,1
5870,194.62,1
5871,194.625,1
5872,194.6201,10
5873,194.63,1
5874,194.6299,5
5875,194.62,1
5876,194.62,1
5877,194.63,1
5878,194.63,1
5879,194.63,1
5880,194.65,1
5881,194.65,1
5882,194.65,1
5883,194.67,1
5884,194.66,1
5885,194.66,10
5886,194.67,1
5887,194.67,1
5888,194.68,1
5889,194.675,1
5890,194.685,1
5891,194.685,1
5892,194.6873,2
5893,194.685,1
5894,194.69,1
5895,194.69,1
5896,194.685,1
5897,194.69,1
5898,194.69,1
5899,194.69,1
5900,194.6896,1
5901,194.69,1
5902,194.7,1
5903,194.7,1
5904,194.7,1
5905,194.705,1
5906,194.7001,1
5907,194.71,1
5908,194.705,4
5909,194.705,4
5910,194.73,2
5911,194.73,2
5912,194.725,1
5913,194.74,1
5914,194.74,1
5915,194.74,1
5916,194.74,1
5917,194.74,1
5918,194.735,1
5919,194.735,1
5920,194.74,1
5921,194.7369,3
5922,194.7437,1
5923,194.7457,1
5924,194.7485,1
5925,194.7485,1
5926,194.745,1
5927,194.735,1
5928,194.7315,5
5929,194.74,1
5930,194.74,1
5931,194.73,1
5932,194.725,2
5933,194.735,2
5934,194.735,1
5935,194.73,1
5936,194.735,3
5937,194.7399,1
5938,194.7201,2
5939,194.7149,1
5940,194.71,10
5941,194.71,2
5942,194.715,1
5943,194.73,1
5944,194.725,1
5945,194.725,1
5946,194.725,1
5947,194.725,1
5948,194.725,1
5949,194.72,2
5950,194.725,1
5951,194.725,1
5952,194.725,1
5953,194.725,1
5954,194.725,1
5955,194.7225,3
5956,194.7225,3
5957,194.7225,3
5958,194.7099,1
5959,194.715,1
5960,194.715,1
5961,194.71,3
5962,194.705,7
5963,194.705,7
5964,194.705,7
5965,194.705,7
5966,194.7028,1
5967,194.7028,1
5968,194.7028,1
5969,194.7032,1
5970,194.7025,1
5971,194.7025,1
5972,194.6925,1
5973,194.68,1
5974,194.6709,1
5975,194.68,13
5976,194.68,13
5977,194.67,1
5978,194.67,1
5979,194.68,1
5980,194.68,1
5981,194.68,1
5982,194.6701,1
5983,194.6701,1
5984,194.6856,4
5985,194.6899,2
5986,194.6899,2
5987,194.6701,2
5988,194.68,1
5989,194.68,1
5990,194.68,1
5991,194.68,1
5992,194.67,1
5993,194.6725,1
5994,194.6725,1
5995,194.6699,2
5996,194.6699,2
5997,194.655,1
5998,194.655,1
5999,194.6501,4
6000,194.66,1
6001,194.67,1
6002,194.6775,1
6003,194.6775,1
6004,194.68,1
6005,194.68,1
6006,194.685,1
6007,194.68,3
6008,194.6583,1
6009,194.66,4
6010,194.655,1
6011,194.655,1
6012,194.65,1
6013,194.65,1
6014,194.645,1
6015,194.6492,2
6016,194.65,3
6017,194.65,3
6018,194.65,1
6019,194.65,1
6020,194.66,1
6021,194.66,1
6022,194.64,1
6023,194.64,1
6024,194.648,1
6025,194.611,1
6026,194.609,5
6027,194.605,4
6028,194.5711,1
6029,194.57,3
6030,194.55,1
6031,194.55,1
6032,194.55,1
6033,194.55,1
6034,194.5301,5
6035,194.5301,5
6036,194.5448,1
6037,194.54,4
6038,194.54,1
6039,194.52,1
6040,194.53,1
6041,194.539,4
6042,194.54,1
6043,194.54,1
6044,194.545,1
6045,194.545,4
6046,194.545,4
6047,194.545,10
6048,194.55,1
6049,194.55,2
6050,194.55,2
6051,194.5087,1
6052,194.486,30
6053,194.483,15
6054,194.5,4
6055,194.4811,1
6056,194.48,1
6057,194.4801,1
6058,194.4926,11
6059,194.4926,11
6060,194.48,1
6061,194.4999,1
6062,194.49,1
6063,194.485,1
6064,194.4714,4
6065,194.4714,4
6066,194.4799,1
6067,194.475,3
6068,194.475,3
6069,194.4819,1
6070,194.4818,2
6071,194.49,1
6072,194.475,1
6073,194.475,4
6074,194.47,1
6075,194.47,1
6076,194.47,1
6077,194.475,3
6078,194.48,2
6079,194.48,2
6080,194.4799,3
6081,194.48,1
6082,194.49,1
6083,194.49,1
6084,194.5,1
6085,194.51,1
6086,194.51,1
6087,194.49,3
6088,194.5,10
6089,194.4831,5
6090,194.4831,5
6091,194.52,1
6092,194.52,3
6093,194.51,1
6094,194.52,1
6095,194.52,1
6096,194.52,1
6097,194.53,1
6098,194.53,1
6099,194.5216,1
6100,194.525,1
6101,194.525,1
6102,194.54,2
6103,194.53,1
6104,194.53,1
6105,194.5211,2
6106,194.54,1
6107,194.5363,4
6108,194.53,2
6109,194.53,2
6110,194.54,1
6111,194.5447,2
6112,194.5599,1
6113,194.54,3
6114,194.5699,9
6115,194.565,10
6116,194.565,10
6117,194.58,1
6118,194.5899,2
6119,194.5867,2
6120,194.5996,1
6121,194.59,1
6122,194.59,1
6123,194.59,1
6124,194.59,1
6125,194.59,1
6126,194.59,1
6127,194.5859,3
6128,194.6,1
6129,194.6,1
6130,194.56,1
6131,194.55,1
6132,194.55,1
6133,194.5482,1
6134,194.5482,1
6135,194.5482,1
6136,194.54,1
6137,194.55,1
6138,194.54,1
6139,194.5499,5
6140,194.5499,5
6141,194.5499,5
6142,194.54,1
6143,194.535,5
6144,194.535,5
6145,194.535,5
6146,194.52,1
6147,194.51,1
6148,194.5,10
6149,194.4999,2
6150,194.49,1
6151,194.5,10
6152,194.5,1
6153,194.505,1
6154,194.52,1
6155,194.52,1
6156,194.52,1
6157,194.52,3
6158,194.53,1
6159,194.53,1
6160,194.53,1
6161,194.53,1
6162,194.5218,3
6163,194.5218,3
6164,194.535,1
6165,194.535,1
6166,194.53,1
6167,194.53,1
