v,vw,o,c,h,l,t,n,consistency,date
290,183.8562,183.855,183.855,183.855,183.855,1704813681000,63,1000.0,2024-01-09 09:21:21
1925,183.8454,183.855,183.855,183.855,183.84,1704813682000,78,1000.0,2024-01-09 09:21:22
270,183.8595,183.86,183.86,183.86,183.86,1704813683000,56,1000.0,2024-01-09 09:21:23
1726,183.8601,183.86,183.86,183.86,183.86,1704813684000,68,1000.0,2024-01-09 09:21:24
849,183.8692,183.87,183.875,183.875,183.8624,1704813685000,65,1000.0,2024-01-09 09:21:25
919,183.8617,183.87,183.855,183.87,183.855,1704813686000,63,1000.0,2024-01-09 09:21:26
2008,183.8515,183.8599,183.84,183.8599,183.84,1704813687000,83,1000.0,2024-01-09 09:21:27
633,183.8372,183.84,183.83,183.84,183.83,1704813689000,71,2000.0,2024-01-09 09:21:29
1723,183.8399,183.8377,183.845,183.845,183.8377,1704813690000,66,1000.0,2024-01-09 09:21:30
1235,183.8511,183.85,183.8519,183.855,183.85,1704813691000,68,1000.0,2024-01-09 09:21:31
497,183.8561,183.86,183.8519,183.86,183.8519,1704813692000,61,1000.0,2024-01-09 09:21:32
1495,183.8611,183.86,183.865,183.865,183.86,1704813693000,80,1000.0,2024-01-09 09:21:33
1212,183.8688,183.865,183.87,183.87,183.865,1704813694000,73,1000.0,2024-01-09 09:21:34
4096,183.8708,183.88,183.8501,183.88,183.8501,1704813695000,92,1000.0,2024-01-09 09:21:35
2709,183.8551,183.855,183.85,183.86,183.85,1704813696000,58,1000.0,2024-01-09 09:21:36
1605,183.8699,183.86,183.875,183.875,183.86,1704813697000,64,1000.0,2024-01-09 09:21:37
821,183.8792,183.88,183.88,183.88,183.88,1704813698000,67,1000.0,2024-01-09 09:21:38
6638,183.8743,183.88,183.87,183.88,183.87,1704813699000,144,1000.0,2024-01-09 09:21:39
917,183.8649,183.87,183.855,183.87,183.85,1704813700000,78,1000.0,2024-01-09 09:21:40
565,183.8579,183.85,183.8584,183.86,183.85,1704813701000,67,1000.0,2024-01-09 09:21:41
1245,183.8459,183.86,183.84,183.86,183.84,1704813703000,67,2000.0,2024-01-09 09:21:43
376,183.8415,183.84,183.84,183.84,183.84,1704813704000,74,1000.0,2024-01-09 09:21:44
2476,183.8391,183.84,183.8513,183.8513,183.835,1704813705000,88,1000.0,2024-01-09 09:21:45
185,183.8594,183.86,183.86,183.86,183.86,1704813706000,61,1000.0,2024-01-09 09:21:46
835,183.8568,183.855,183.8527,183.86,183.8527,1704813707000,59,1000.0,2024-01-09 09:21:47
978,183.8516,183.855,183.845,183.855,183.845,1704813708000,57,1000.0,2024-01-09 09:21:48
584,183.8483,183.85,183.845,183.85,183.845,1704813709000,59,1000.0,2024-01-09 09:21:49
1172,183.8588,183.85,183.86,183.86,183.85,1704813710000,73,1000.0,2024-01-09 09:21:50
768,183.8624,183.865,183.86,183.865,183.86,1704813711000,52,1000.0,2024-01-09 09:21:51
705,183.8645,183.865,183.86,183.87,183.86,1704813712000,53,1000.0,2024-01-09 09:21:52
2402,183.8598,183.855,183.8601,183.8601,183.855,1704813713000,80,1000.0,2024-01-09 09:21:53
1374,183.8572,183.86,183.85,183.86,183.85,1704813714000,85,1000.0,2024-01-09 09:21:54
431,183.842,183.84,183.84,183.84,183.84,1704813715000,64,1000.0,2024-01-09 09:21:55
1526,183.8415,183.85,183.84,183.85,183.84,1704813717000,86,2000.0,2024-01-09 09:21:57
1341,183.8277,183.84,183.81,183.84,183.81,1704813718000,77,1000.0,2024-01-09 09:21:58
1199,183.8113,183.815,183.81,183.815,183.81,1704813719000,65,1000.0,2024-01-09 09:21:59
1397,183.8179,183.82,183.815,183.82,183.81,1704813720000,75,1000.0,2024-01-09 09:22:00
2703,183.7967,183.81,183.78,183.815,183.78,1704813721000,117,1000.0,2024-01-09 09:22:01
2134,183.7812,183.78,183.79,183.79,183.78,1704813722000,78,1000.0,2024-01-09 09:22:02
1241,183.8009,183.79,183.81,183.81,183.79,1704813723000,70,1000.0,2024-01-09 09:22:03
306,183.815,183.815,183.815,183.815,183.815,1704813724000,62,1000.0,2024-01-09 09:22:04
1440,183.8144,183.815,183.815,183.815,183.81,1704813725000,77,1000.0,2024-01-09 09:22:05
609,183.8159,183.815,183.8164,183.8164,183.815,1704813726000,53,1000.0,2024-01-09 09:22:06
730,183.8179,183.815,183.815,183.815,183.815,1704813727000,73,1000.0,2024-01-09 09:22:07
2222,183.8077,183.81,183.8,183.81,183.795,1704813728000,86,1000.0,2024-01-09 09:22:08
1675,183.813,183.81,183.81,183.815,183.81,1704813729000,73,1000.0,2024-01-09 09:22:09
223,183.8185,183.82,183.82,183.82,183.82,1704813731000,56,2000.0,2024-01-09 09:22:11
440,183.8177,183.82,183.82,183.82,183.82,1704813733000,56,2000.0,2024-01-09 09:22:13
454,183.8198,183.815,183.815,183.815,183.815,1704813734000,72,1000.0,2024-01-09 09:22:14
1777,183.8109,183.817,183.8,183.817,183.8,1704813735000,66,1000.0,2024-01-09 09:22:15
500,183.7869,183.79,183.78,183.79,183.78,1704813736000,57,1000.0,2024-01-09 09:22:16
2837,183.7805,183.78,183.79,183.79,183.775,1704813737000,76,1000.0,2024-01-09 09:22:17
549,183.8062,183.8,183.8175,183.8175,183.8,1704813738000,55,1000.0,2024-01-09 09:22:18
1724,183.8139,183.8112,183.82,183.82,183.8112,1704813739000,63,1000.0,2024-01-09 09:22:19
409,183.8251,183.825,183.825,183.825,183.825,1704813740000,48,1000.0,2024-01-09 09:22:20
1226,183.8347,183.8379,183.84,183.84,183.83,1704813741000,68,1000.0,2024-01-09 09:22:21
290,183.8336,183.835,183.83,183.835,183.83,1704813742000,41,1000.0,2024-01-09 09:22:22
363,183.8357,183.83,183.84,183.84,183.83,1704813743000,62,1000.0,2024-01-09 09:22:23
386,183.8358,183.8338,183.835,183.8373,183.8338,1704813744000,57,1000.0,2024-01-09 09:22:24
3967,183.8467,183.84,183.8508,183.8508,183.84,1704813745000,82,1000.0,2024-01-09 09:22:25
1137,183.845,183.84,183.83,183.85,183.83,1704813746000,76,1000.0,2024-01-09 09:22:26
2507,183.8305,183.83,183.83,183.86,183.825,1704813747000,67,1000.0,2024-01-09 09:22:27
170,183.8152,183.8121,183.8121,183.8121,183.8121,1704813748000,47,1000.0,2024-01-09 09:22:28
1705,183.826,183.8199,183.835,183.835,183.8199,1704813749000,73,1000.0,2024-01-09 09:22:29
3539,183.8208,183.83,183.81,183.83,183.81,1704813750000,116,1000.0,2024-01-09 09:22:30
1121,183.7999,183.8014,183.79,183.8014,183.79,1704813751000,69,1000.0,2024-01-09 09:22:31
497,183.7963,183.8,183.795,183.8,183.795,1704813752000,64,1000.0,2024-01-09 09:22:32
907,183.7865,183.79,183.785,183.79,183.7801,1704813753000,55,1000.0,2024-01-09 09:22:33
585,183.7899,183.785,183.79,183.79,183.785,1704813754000,75,1000.0,2024-01-09 09:22:34
3504,183.8008,183.795,183.8197,183.8197,183.795,1704813755000,72,1000.0,2024-01-09 09:22:35
823,183.8188,183.82,183.825,183.825,183.82,1704813756000,68,1000.0,2024-01-09 09:22:36
327,183.8179,183.82,183.82,183.82,183.82,1704813757000,59,1000.0,2024-01-09 09:22:37
1861,183.8065,183.815,183.8,183.815,183.8,1704813758000,81,1000.0,2024-01-09 09:22:38
605,183.7996,183.8,183.8,183.8,183.8,1704813759000,59,1000.0,2024-01-09 09:22:39
241,183.8024,183.8,183.8,183.8,183.8,1704813760000,56,1000.0,2024-01-09 09:22:40
731,183.8061,183.81,183.805,183.81,183.8,1704813761000,59,1000.0,2024-01-09 09:22:41
1416,183.8017,183.8,183.804,183.81,183.8,1704813762000,77,1000.0,2024-01-09 09:22:42
226,183.8014,183.8,183.8,183.8,183.8,1704813763000,51,1000.0,2024-01-09 09:22:43
294,183.8033,183.805,183.8,183.805,183.8,1704813765000,52,2000.0,2024-01-09 09:22:45
1041,183.8005,183.7999,183.8001,183.8001,183.7995,1704813766000,69,1000.0,2024-01-09 09:22:46
2014,183.7997,183.795,183.8,183.8,183.795,1704813767000,75,1000.0,2024-01-09 09:22:47
1059,183.8006,183.805,183.8,183.805,183.8,1704813768000,62,1000.0,2024-01-09 09:22:48
1450,183.7902,183.7901,183.79,183.8,183.78,1704813769000,50,1000.0,2024-01-09 09:22:49
1535,183.7963,183.795,183.8,183.8,183.79,1704813770000,67,1000.0,2024-01-09 09:22:50
309,183.8029,183.7954,183.7954,183.7954,183.7954,1704813771000,58,1000.0,2024-01-09 09:22:51
264,183.8,183.8,183.8,183.8,183.8,1704813772000,63,1000.0,2024-01-09 09:22:52
176,183.8108,183.805,183.805,183.805,183.805,1704813773000,58,1000.0,2024-01-09 09:22:53
1164,183.803,183.8088,183.805,183.8088,183.8,1704813774000,72,1000.0,2024-01-09 09:22:54
1436,183.799,183.792,183.8,183.805,183.792,1704813776000,69,2000.0,2024-01-09 09:22:56
362,183.8092,183.81,183.81,183.81,183.81,1704813777000,70,1000.0,2024-01-09 09:22:57
3652,183.8003,183.8,183.805,183.805,183.8,1704813778000,64,1000.0,2024-01-09 09:22:58
2042,183.809,183.81,183.8024,183.815,183.8001,1704813779000,68,1000.0,2024-01-09 09:22:59
643,183.801,183.8,183.8,183.8,183.8,1704813780000,63,1000.0,2024-01-09 09:23:00
1514,183.8097,183.79,183.7975,183.7975,183.79,1704813781000,56,1000.0,2024-01-09 09:23:01
1387,183.7996,183.7924,183.805,183.805,183.7924,1704813782000,65,1000.0,2024-01-09 09:23:02
1050,183.8048,183.81,183.8024,183.81,183.8024,1704813783000,59,1000.0,2024-01-09 09:23:03
2904,183.8105,183.81,183.805,183.82,183.805,1704813785000,69,2000.0,2024-01-09 09:23:05
815,183.8138,183.82,183.815,183.82,183.81,1704813786000,64,1000.0,2024-01-09 09:23:06
2210,183.819,183.815,183.83,183.83,183.815,1704813787000,91,1000.0,2024-01-09 09:23:07
502,183.823,183.82,183.8229,183.8229,183.82,1704813788000,53,1000.0,2024-01-09 09:23:08
1809,183.8321,183.8299,183.85,183.85,183.8299,1704813789000,65,1000.0,2024-01-09 09:23:09
367,183.8477,183.85,183.85,183.85,183.85,1704813790000,74,1000.0,2024-01-09 09:23:10
1117,183.8368,183.84,183.8299,183.85,183.8299,1704813791000,86,1000.0,2024-01-09 09:23:11
341,183.8279,183.825,183.83,183.83,183.825,1704813792000,58,1000.0,2024-01-09 09:23:12
753,183.8434,183.83,183.85,183.85,183.83,1704813793000,61,1000.0,2024-01-09 09:23:13
280,183.8581,183.855,183.855,183.855,183.855,1704813794000,53,1000.0,2024-01-09 09:23:14
1620,183.8453,183.85,183.835,183.855,183.835,1704813796000,84,2000.0,2024-01-09 09:23:16
1352,183.8399,183.8329,183.8483,183.8483,183.8329,1704813799000,101,3000.0,2024-01-09 09:23:19
1260,183.852,183.85,183.86,183.86,183.85,1704813800000,60,1000.0,2024-01-09 09:23:20
1980,183.859,183.8502,183.86,183.865,183.8502,1704813801000,74,1000.0,2024-01-09 09:23:21
242,183.8552,183.8528,183.8528,183.8528,183.8528,1704813802000,45,1000.0,2024-01-09 09:23:22
1117,183.8405,183.85,183.83,183.85,183.83,1704813803000,72,1000.0,2024-01-09 09:23:23
160,183.8263,183.825,183.825,183.825,183.825,1704813804000,53,1000.0,2024-01-09 09:23:24
443,183.8297,183.83,183.83,183.83,183.8286,1704813805000,60,1000.0,2024-01-09 09:23:25
1203,183.8357,183.84,183.8372,183.84,183.83,1704813806000,71,1000.0,2024-01-09 09:23:26
1619,183.8407,183.84,183.8405,183.845,183.84,1704813807000,87,1000.0,2024-01-09 09:23:27
712,183.8401,183.84,183.84,183.84,183.84,1704813808000,81,1000.0,2024-01-09 09:23:28
194,183.8494,183.85,183.85,183.85,183.85,1704813809000,68,1000.0,2024-01-09 09:23:29
348,183.8496,183.85,183.85,183.85,183.85,1704813810000,71,1000.0,2024-01-09 09:23:30
154,183.85,183.85,183.85,183.85,183.85,1704813811000,55,1000.0,2024-01-09 09:23:31
2682,183.8488,183.85,183.845,183.85,183.845,1704813812000,83,1000.0,2024-01-09 09:23:32
1410,183.8419,183.85,183.835,183.85,183.835,1704813813000,102,1000.0,2024-01-09 09:23:33
258,183.8334,183.8319,183.8319,183.8319,183.8319,1704813814000,53,1000.0,2024-01-09 09:23:34
622,183.8373,183.835,183.84,183.84,183.835,1704813815000,52,1000.0,2024-01-09 09:23:35
258,183.8403,183.8388,183.84,183.84,183.8388,1704813816000,60,1000.0,2024-01-09 09:23:36
1683,183.8408,183.8391,183.84,183.845,183.8391,1704813817000,64,1000.0,2024-01-09 09:23:37
879,183.84,183.84,183.84,183.84,183.84,1704813818000,64,1000.0,2024-01-09 09:23:38
1388,183.8589,183.8524,183.86,183.87,183.8524,1704813819000,72,1000.0,2024-01-09 09:23:39
658,183.8449,183.85,183.845,183.85,183.84,1704813820000,53,1000.0,2024-01-09 09:23:40
930,183.8475,183.8401,183.845,183.85,183.8401,1704813821000,62,1000.0,2024-01-09 09:23:41
359,183.8456,183.845,183.845,183.845,183.845,1704813822000,53,1000.0,2024-01-09 09:23:42
649,183.841,183.8482,183.84,183.8482,183.84,1704813823000,67,1000.0,2024-01-09 09:23:43
642,183.834,183.84,183.835,183.84,183.83,1704813824000,73,1000.0,2024-01-09 09:23:44
824,183.819,183.82,183.812,183.82,183.812,1704813825000,72,1000.0,2024-01-09 09:23:45
262,183.8156,183.8182,183.8182,183.8182,183.8182,1704813826000,49,1000.0,2024-01-09 09:23:46
308,183.8199,183.8199,183.8199,183.8199,183.8199,1704813827000,43,1000.0,2024-01-09 09:23:47
270,183.8156,183.81,183.81,183.81,183.81,1704813828000,55,1000.0,2024-01-09 09:23:48
1110,183.8118,183.815,183.81,183.82,183.81,1704813829000,76,1000.0,2024-01-09 09:23:49
496,183.7951,183.79,183.795,183.795,183.79,1704813830000,86,1000.0,2024-01-09 09:23:50
266,183.7952,183.795,183.795,183.795,183.795,1704813831000,56,1000.0,2024-01-09 09:23:51
919,183.7916,183.7911,183.79,183.795,183.79,1704813832000,75,1000.0,2024-01-09 09:23:52
429,183.7895,183.785,183.785,183.785,183.785,1704813833000,70,1000.0,2024-01-09 09:23:53
2836,183.794,183.79,183.7999,183.7999,183.79,1704813834000,79,1000.0,2024-01-09 09:23:54
149,183.7999,183.8,183.8,183.8,183.8,1704813835000,48,1000.0,2024-01-09 09:23:55
506,183.7935,183.7963,183.79,183.7963,183.79,1704813836000,54,1000.0,2024-01-09 09:23:56
1102,183.8036,183.795,183.795,183.8,183.795,1704813837000,67,1000.0,2024-01-09 09:23:57
389,183.797,183.8,183.793,183.8,183.793,1704813838000,54,1000.0,2024-01-09 09:23:58
2008,183.7873,183.8,183.78,183.8,183.78,1704813839000,101,1000.0,2024-01-09 09:23:59
748,183.7717,183.77,183.7725,183.775,183.77,1704813840000,51,1000.0,2024-01-09 09:24:00
650,183.7845,183.78,183.79,183.79,183.78,1704813841000,72,1000.0,2024-01-09 09:24:01
1395,183.8005,183.8,183.805,183.805,183.8,1704813842000,76,1000.0,2024-01-09 09:24:02
396,183.7991,183.8,183.8,183.8,183.8,1704813843000,53,1000.0,2024-01-09 09:24:03
1192,183.793,183.795,183.79,183.795,183.79,1704813844000,77,1000.0,2024-01-09 09:24:04
3217,183.7955,183.78,183.7955,183.7955,183.78,1704813845000,61,1000.0,2024-01-09 09:24:05
966,183.8005,183.8,183.805,183.805,183.795,1704813846000,76,1000.0,2024-01-09 09:24:06
1862,183.8082,183.805,183.815,183.815,183.8,1704813847000,65,1000.0,2024-01-09 09:24:07
1319,183.8101,183.805,183.811,183.815,183.805,1704813848000,57,1000.0,2024-01-09 09:24:08
3728,183.8197,183.8184,183.825,183.825,183.8184,1704813849000,70,1000.0,2024-01-09 09:24:09
480,183.8242,183.83,183.82,183.83,183.82,1704813850000,65,1000.0,2024-01-09 09:24:10
2984,183.8,183.815,183.795,183.815,183.79,1704813851000,91,1000.0,2024-01-09 09:24:11
1370,183.7899,183.79,183.7885,183.79,183.7885,1704813852000,66,1000.0,2024-01-09 09:24:12
433,183.7842,183.785,183.785,183.785,183.785,1704813853000,54,1000.0,2024-01-09 09:24:13
16922,183.7573,183.79,183.75,183.79,183.73,1704813855000,282,2000.0,2024-01-09 09:24:15
1045,183.7689,183.77,183.765,183.775,183.7633,1704813856000,52,1000.0,2024-01-09 09:24:16
491,183.7643,183.7633,183.7602,183.77,183.7602,1704813857000,44,1000.0,2024-01-09 09:24:17
11974,183.77,183.765,183.77,183.775,183.765,1704813859000,81,2000.0,2024-01-09 09:24:19
590,183.7749,183.77,183.7799,183.7799,183.77,1704813860000,64,1000.0,2024-01-09 09:24:20
6936,183.7789,183.78,183.78,183.78,183.77,1704813861000,125,1000.0,2024-01-09 09:24:21
274,183.7635,183.76,183.76,183.76,183.76,1704813863000,50,2000.0,2024-01-09 09:24:23
591,183.7645,183.77,183.76,183.77,183.76,1704813864000,59,1000.0,2024-01-09 09:24:24
518,183.7691,183.7699,183.7676,183.77,183.7676,1704813866000,63,2000.0,2024-01-09 09:24:26
178,183.7693,183.77,183.77,183.77,183.77,1704813867000,55,1000.0,2024-01-09 09:24:27
4820,183.7772,183.77,183.78,183.78,183.77,1704813868000,120,1000.0,2024-01-09 09:24:28
2300,183.7771,183.78,183.77,183.785,183.77,1704813869000,87,1000.0,2024-01-09 09:24:29
276,183.7679,183.765,183.77,183.77,183.765,1704813870000,47,1000.0,2024-01-09 09:24:30
536,183.7684,183.77,183.769,183.77,183.769,1704813871000,50,1000.0,2024-01-09 09:24:31
403,183.7668,183.765,183.7655,183.77,183.765,1704813872000,36,1000.0,2024-01-09 09:24:32
887,183.765,183.7654,183.76,183.7654,183.76,1704813873000,39,1000.0,2024-01-09 09:24:33
350,183.7671,183.765,183.77,183.77,183.765,1704813874000,52,1000.0,2024-01-09 09:24:34
2372,183.761,183.7615,183.76,183.77,183.76,1704813875000,65,1000.0,2024-01-09 09:24:35
1062,183.7566,183.7597,183.755,183.76,183.755,1704813876000,44,1000.0,2024-01-09 09:24:36
647,183.7571,183.758,183.752,183.758,183.752,1704813877000,31,1000.0,2024-01-09 09:24:37
260,183.7592,183.76,183.76,183.76,183.76,1704813878000,44,1000.0,2024-01-09 09:24:38
490,183.7548,183.755,183.76,183.76,183.7515,1704813879000,39,1000.0,2024-01-09 09:24:39
487,183.7561,183.7528,183.76,183.76,183.7528,1704813880000,55,1000.0,2024-01-09 09:24:40
189,183.7598,183.76,183.76,183.76,183.76,1704813881000,55,1000.0,2024-01-09 09:24:41
1614,183.7595,183.755,183.76,183.76,183.755,1704813882000,60,1000.0,2024-01-09 09:24:42
2892,183.76,183.76,183.76,183.765,183.76,1704813883000,69,1000.0,2024-01-09 09:24:43
292,183.7565,183.755,183.7574,183.7574,183.755,1704813884000,45,1000.0,2024-01-09 09:24:44
986,183.7562,183.755,183.7599,183.7599,183.755,1704813886000,39,2000.0,2024-01-09 09:24:46
464,183.7594,183.76,183.76,183.76,183.76,1704813887000,39,1000.0,2024-01-09 09:24:47
745,183.7553,183.755,183.7501,183.7599,183.7501,1704813888000,45,1000.0,2024-01-09 09:24:48
1707,183.7509,183.76,183.75,183.76,183.75,1704813889000,61,1000.0,2024-01-09 09:24:49
549,183.7439,183.7418,183.7477,183.7477,183.7418,1704813890000,41,1000.0,2024-01-09 09:24:50
349,183.7497,183.75,183.75,183.75,183.75,1704813891000,43,1000.0,2024-01-09 09:24:51
1686,183.7511,183.75,183.755,183.755,183.7457,1704813892000,51,1000.0,2024-01-09 09:24:52
942,183.7551,183.755,183.755,183.755,183.755,1704813893000,50,1000.0,2024-01-09 09:24:53
1687,183.76,183.76,183.76,183.76,183.76,1704813894000,69,1000.0,2024-01-09 09:24:54
1040,183.7551,183.7584,183.7521,183.7599,183.7521,1704813895000,45,1000.0,2024-01-09 09:24:55
403,183.751,183.75,183.7501,183.7501,183.75,1704813896000,37,1000.0,2024-01-09 09:24:56
870,183.7594,183.76,183.76,183.76,183.76,1704813897000,43,1000.0,2024-01-09 09:24:57
2500,183.7691,183.7534,183.775,183.775,183.7534,1704813898000,60,1000.0,2024-01-09 09:24:58
1854,183.7637,183.77,183.76,183.775,183.76,1704813899000,79,1000.0,2024-01-09 09:24:59
238,183.7483,183.7487,183.7487,183.7487,183.7487,1704813900000,48,1000.0,2024-01-09 09:25:00
2263,183.7273,183.74,183.715,183.74,183.71,1704813901000,87,1000.0,2024-01-09 09:25:01
2635,183.7049,183.71,183.71,183.715,183.7,1704813902000,66,1000.0,2024-01-09 09:25:02
804,183.7148,183.71,183.72,183.72,183.71,1704813903000,47,1000.0,2024-01-09 09:25:03
1674,183.7164,183.72,183.715,183.72,183.715,1704813904000,70,1000.0,2024-01-09 09:25:04
1843,183.7155,183.715,183.715,183.72,183.7115,1704813905000,60,1000.0,2024-01-09 09:25:05
1061,183.7103,183.7122,183.71,183.7122,183.705,1704813906000,51,1000.0,2024-01-09 09:25:06
628,183.7051,183.705,183.705,183.705,183.7024,1704813907000,43,1000.0,2024-01-09 09:25:07
307,183.7087,183.7087,183.7087,183.7087,183.7087,1704813908000,41,1000.0,2024-01-09 09:25:08
2670,183.7004,183.705,183.6999,183.705,183.695,1704813909000,96,1000.0,2024-01-09 09:25:09
2447,183.6898,183.69,183.685,183.69,183.685,1704813910000,85,1000.0,2024-01-09 09:25:10
538,183.6869,183.685,183.685,183.685,183.685,1704813911000,47,1000.0,2024-01-09 09:25:11
1209,183.6904,183.69,183.69,183.69,183.69,1704813912000,62,1000.0,2024-01-09 09:25:12
1931,183.6986,183.7,183.6978,183.7,183.6901,1704813913000,71,1000.0,2024-01-09 09:25:13
9288,183.6741,183.6933,183.6703,183.6933,183.6703,1704813914000,78,1000.0,2024-01-09 09:25:14
5390,183.6768,183.68,183.675,183.68,183.67,1704813915000,98,1000.0,2024-01-09 09:25:15
7200,183.6412,183.68,183.6376,183.68,183.63,1704813916000,159,1000.0,2024-01-09 09:25:16
2972,183.639,183.6301,183.6417,183.642,183.6301,1704813917000,74,1000.0,2024-01-09 09:25:17
413,183.6552,183.65,183.66,183.66,183.65,1704813918000,39,1000.0,2024-01-09 09:25:18
1916,183.648,183.65,183.65,183.65,183.64,1704813919000,64,1000.0,2024-01-09 09:25:19
1304,183.6399,183.64,183.64,183.64,183.64,1704813920000,77,1000.0,2024-01-09 09:25:20
2034,183.629,183.625,183.63,183.6322,183.625,1704813921000,61,1000.0,2024-01-09 09:25:21
875,183.6401,183.64,183.64,183.64,183.64,1704813922000,50,1000.0,2024-01-09 09:25:22
1003,183.65,183.65,183.65,183.6546,183.6449,1704813923000,56,1000.0,2024-01-09 09:25:23
751,183.6432,183.645,183.6401,183.645,183.6401,1704813924000,52,1000.0,2024-01-09 09:25:24
1410,183.6479,183.66,183.64,183.66,183.64,1704813925000,55,1000.0,2024-01-09 09:25:25
420,183.6309,183.63,183.63,183.63,183.63,1704813926000,51,1000.0,2024-01-09 09:25:26
1807,183.6479,183.64,183.645,183.66,183.64,1704813927000,78,1000.0,2024-01-09 09:25:27
1179,183.6453,183.645,183.645,183.645,183.645,1704813928000,52,1000.0,2024-01-09 09:25:28
685,183.6427,183.645,183.64,183.65,183.64,1704813929000,46,1000.0,2024-01-09 09:25:29
839,183.6412,183.64,183.64,183.65,183.64,1704813930000,46,1000.0,2024-01-09 09:25:30
243,183.6401,183.64,183.64,183.64,183.64,1704813931000,33,1000.0,2024-01-09 09:25:31
500,183.6364,183.635,183.635,183.635,183.635,1704813932000,56,1000.0,2024-01-09 09:25:32
