volume,vw,open,close,high,low,t,num_trades,simpletime,date,vwap
895.0,187.9145,187.915,187.9101,187.915,187.9101,1705598075000,8,11411,2024-01-18 11:14:35,187.45091900931013
6276.0,187.9109,187.91,187.92,187.92,187.905,1705598076000,35,11412,2024-01-18 11:14:36,187.45099519913714
4310.0,187.9248,187.915,187.925,187.925,187.915,1705598077000,10,11413,2024-01-18 11:14:37,187.45104908830743
1656.0,187.9278,187.93,187.92,187.93,187.92,1705598078000,25,11414,2024-01-18 11:14:38,187.4510699215877
1200.0,187.9263,187.92,187.9289,187.93,187.92,1705598079000,12,11415,2024-01-18 11:14:39,187.4510849695331
2038.0,187.9284,187.93,187.93,187.93,187.93,1705598080000,30,11416,2024-01-18 11:14:40,187.4511106367024
5452.0,187.935,187.93,187.935,187.94,187.93,1705598082000,36,11417,2024-01-18 11:14:42,187.45118023652574
3971.0,187.9436,187.9356,187.945,187.95,187.9356,1705598083000,45,11418,2024-01-18 11:14:43,187.4512318182768
1312.0,187.9586,187.95,187.967,187.9691,187.95,1705598084000,17,11419,2024-01-18 11:14:44,187.451249377397
5108.0,187.9649,187.9682,187.96,187.97,187.96,1705598085000,17,11420,2024-01-18 11:14:45,187.45131857736334
2726.0,187.9581,187.965,187.955,187.965,187.9459,1705598086000,31,11421,2024-01-18 11:14:46,187.45135501099722
2063.0,187.9579,187.96,187.9555,187.96,187.955,1705598087000,27,11422,2024-01-18 11:14:47,187.4513825691165
5814.0,187.9462,187.9501,187.935,187.9503,187.935,1705598088000,21,11423,2024-01-18 11:14:48,187.4514584243867
1024.0,187.9293,187.93,187.925,187.93,187.925,1705598089000,26,11424,2024-01-18 11:14:49,187.45147132581835
1542.0,187.9184,187.92,187.915,187.92,187.915,1705598090000,31,11425,2024-01-18 11:14:50,187.4514903090994
316.0,187.9135,187.91,187.91,187.91,187.91,1705598091000,10,11426,2024-01-18 11:14:51,187.45149415830323
284.0,187.9252,187.925,187.925,187.925,187.925,1705598092000,6,11427,2024-01-18 11:14:52,187.4514977052655
1789.0,187.94,187.925,187.945,187.95,187.925,1705598093000,21,11428,2024-01-18 11:14:53,187.45152074545007
174.0,187.9484,187.9484,187.9484,187.9484,187.9484,1705598094000,5,11429,2024-01-18 11:14:54,187.45152302477965
3112.0,187.945,187.945,187.945,187.945,187.945,1705598095000,8,11430,2024-01-18 11:14:55,187.4515635082622
3798.0,187.9472,187.95,187.945,187.95,187.94,1705598096000,17,11431,2024-01-18 11:14:56,187.4516131270486
556.0,187.9479,187.95,187.9488,187.95,187.945,1705598097000,13,11432,2024-01-18 11:14:57,187.45162040030868
1536.0,187.9493,187.95,187.95,187.95,187.9492,1705598098000,11,11433,2024-01-18 11:14:58,187.45164054891495
2198.0,187.958,187.95,187.97,187.97,187.945,1705598099000,30,11434,2024-01-18 11:14:59,187.45166988251756
4773.0,187.9574,187.97,187.94,187.97,187.94,1705598100000,44,11435,2024-01-18 11:15:00,187.45173349383916
1908.0,187.9375,187.93,187.9401,187.9401,187.93,1705598101000,25,11436,2024-01-18 11:15:01,187.4517579173598
444.0,187.939,187.94,187.935,187.94,187.935,1705598102000,12,11437,2024-01-18 11:15:02,187.4517636180181
1120.0,187.9444,187.94,187.945,187.945,187.94,1705598103000,7,11438,2024-01-18 11:15:03,187.4517781568306
1634.0,187.9448,187.9428,187.945,187.945,187.9428,1705598104000,7,11439,2024-01-18 11:15:04,187.45179938360218
194.0,187.9474,187.9467,187.9467,187.9467,187.9467,1705598105000,8,11440,2024-01-18 11:15:05,187.45180191696318
6065.0,187.9445,187.96,187.93,187.96,187.9244,1705598106000,71,11441,2024-01-18 11:15:06,187.4518806407168
1139.0,187.9405,187.94,187.9412,187.9412,187.94,1705598107000,9,11442,2024-01-18 11:15:07,187.45189530211798
3582.0,187.9309,187.94,187.93,187.94,187.93,1705598108000,66,11443,2024-01-18 11:15:08,187.45194049868607
956.0,187.9337,187.932,187.935,187.935,187.932,1705598110000,14,11444,2024-01-18 11:15:10,187.45195263026557
1515.0,187.9352,187.935,187.9345,187.9363,187.9345,1705598111000,7,11445,2024-01-18 11:15:11,187.45197191412552
978.0,187.935,187.935,187.935,187.935,187.935,1705598112000,15,11446,2024-01-18 11:15:12,187.45198435674695
2084.0,187.9426,187.935,187.95,187.955,187.935,1705598113000,23,11447,2024-01-18 11:15:13,187.4520112854798
809.0,187.9406,187.9415,187.94,187.9415,187.94,1705598114000,15,11448,2024-01-18 11:15:14,187.4520216956903
1553.0,187.9304,187.9326,187.92,187.9326,187.92,1705598115000,30,11449,2024-01-18 11:15:15,187.45204126127027
459.0,187.9209,187.92,187.92,187.92,187.92,1705598117000,18,11450,2024-01-18 11:15:17,187.45204692887097
888.0,187.9141,187.9102,187.9156,187.9156,187.9102,1705598118000,8,11451,2024-01-18 11:15:18,187.45205773423035
3833.0,187.9165,187.9155,187.92,187.92,187.9155,1705598119000,13,11452,2024-01-18 11:15:19,187.45210461137032
325.0,187.9249,187.925,187.925,187.925,187.925,1705598120000,7,11453,2024-01-18 11:15:20,187.4521086575338
2054.0,187.919,187.92,187.9237,187.9237,187.915,1705598121000,20,11454,2024-01-18 11:15:21,187.45213390859345
2731.0,187.9141,187.9155,187.9115,187.9155,187.9115,1705598122000,8,11455,2024-01-18 11:15:22,187.45216712586202
800.0,187.9091,187.91,187.91,187.91,187.91,1705598124000,21,11456,2024-01-18 11:15:24,187.45217675007802
881.0,187.9064,187.905,187.9064,187.9064,187.905,1705598125000,11,11457,2024-01-18 11:15:25,187.45218728565115
5801.0,187.882,187.9,187.865,187.9,187.865,1705598127000,76,11458,2024-01-18 11:15:27,187.45225291962473
1471.0,187.8601,187.86,187.86,187.861,187.86,1705598128000,15,11459,2024-01-18 11:15:28,187.4522687117212
6573.0,187.8441,187.85,187.8419,187.85,187.8401,1705598129000,32,11460,2024-01-18 11:15:29,187.4523364941876
326.0,187.8472,187.8478,187.8478,187.8478,187.8478,1705598130000,10,11461,2024-01-18 11:15:30,187.45233988196986
132.0,187.8415,187.8402,187.8402,187.8402,187.8402,1705598131000,7,11462,2024-01-18 11:15:31,187.4523412338919
144.0,187.8478,187.8477,187.8477,187.8477,187.8477,1705598132000,4,11463,2024-01-18 11:15:32,187.45234273258063
3397.0,187.8513,187.8456,187.85,187.86,187.845,1705598133000,41,11464,2024-01-18 11:15:33,187.45237839664586
6243.0,187.8503,187.855,187.8501,187.855,187.8501,1705598134000,10,11465,2024-01-18 11:15:34,187.45244375911162
1351.0,187.8471,187.85,187.84,187.85,187.84,1705598135000,26,11466,2024-01-18 11:15:35,187.4524577871344
1844.0,187.8605,187.845,187.84,187.845,187.84,1705598136000,30,11467,2024-01-18 11:15:36,187.45247758266186
708.0,187.8405,187.835,187.8201,187.835,187.8201,1705598137000,17,11468,2024-01-18 11:15:37,187.4524848100779
7651.0,187.8082,187.82,187.8,187.82,187.8,1705598139000,52,11469,2024-01-18 11:15:39,187.4525563957626
4518.0,187.8076,187.81,187.8,187.81,187.8,1705598140000,30,11470,2024-01-18 11:15:40,187.4525985830774
1157.0,187.8058,187.8,187.815,187.815,187.8,1705598141000,13,11471,2024-01-18 11:15:41,187.4526093303074
1549.0,187.8168,187.8156,187.8255,187.8255,187.815,1705598142000,15,11472,2024-01-18 11:15:42,187.45262416584504
2321.0,187.8303,187.825,187.835,187.835,187.825,1705598143000,28,11473,2024-01-18 11:15:43,187.45264721690427
831.0,187.8334,187.84,187.83,187.84,187.83,1705598144000,15,11474,2024-01-18 11:15:44,187.4526555370545
1363.0,187.8319,187.84,187.825,187.84,187.82,1705598145000,12,11475,2024-01-18 11:15:45,187.45266912915565
500.0,187.8197,187.82,187.82,187.82,187.82,1705598146000,15,11476,2024-01-18 11:15:46,187.4526739546119
300.0,187.8162,187.815,187.815,187.815,187.815,1705598148000,6,11477,2024-01-18 11:15:48,187.4526768222157
